step,time_s,KE_J,PE_J,Etot_J,T_kin_K,P_Pa,Uext_J
6170,6.170000000e-09,4.134283125e-16,-3.431164658e-23,4.127882043e-16,9.981496926e+03,2.756188621e-07,-6.400738986e-19
6180,6.180000000e-09,4.134264714e-16,-9.159217457e-23,4.127883277e-16,9.981452476e+03,2.756176181e-07,-6.380520405e-19
6190,6.190000000e-09,4.134256729e-16,-1.513013477e-22,4.127881648e-16,9.981433198e+03,2.756170657e-07,-6.373567864e-19
6200,6.200000000e-09,4.134314663e-16,-2.050925576e-22,4.127881611e-16,9.981573069e+03,2.756209126e-07,-6.431000936e-19
6210,6.210000000e-09,4.134291261e-16,-1.037238476e-22,4.127885903e-16,9.981516570e+03,2.756193829e-07,-6.404320684e-19
6220,6.220000000e-09,4.134274589e-16,-5.237161092e-23,4.127882787e-16,9.981476319e+03,2.756182881e-07,-6.391278754e-19
6230,6.230000000e-09,4.134293785e-16,-1.225553542e-22,4.127880522e-16,9.981522662e+03,2.756195448e-07,-6.412036959e-19
6240,6.240000000e-09,4.134327863e-16,-1.704913957e-22,4.127880975e-16,9.981604939e+03,2.756218011e-07,-6.445183861e-19
6250,6.250000000e-09,4.134294056e-16,-1.470909330e-22,4.127884835e-16,9.981523318e+03,2.756195548e-07,-6.407750797e-19
6260,6.260000000e-09,4.134276358e-16,-1.695897364e-22,4.127881078e-16,9.981480588e+03,2.756183671e-07,-6.393583968e-19
6270,6.270000000e-09,4.134311629e-16,-2.556683776e-22,4.127880010e-16,9.981565745e+03,2.756206901e-07,-6.429062452e-19
6280,6.280000000e-09,4.134301886e-16,-3.013334373e-22,4.127882823e-16,9.981542222e+03,2.756200258e-07,-6.416049849e-19
6290,6.290000000e-09,4.134264580e-16,-3.126745227e-22,4.127881123e-16,9.981452152e+03,2.756175349e-07,-6.380330271e-19
6300,6.300000000e-09,4.134262566e-16,-3.394679640e-22,4.127878163e-16,9.981447291e+03,2.756173920e-07,-6.381008415e-19
6310,6.310000000e-09,4.134294282e-16,-2.886328077e-22,4.127880020e-16,9.981523863e+03,2.756195205e-07,-6.411375162e-19
6320,6.320000000e-09,4.134264765e-16,-3.904136987e-22,4.127882221e-16,9.981452598e+03,2.756175248e-07,-6.378639507e-19
6330,6.330000000e-09,4.134228706e-16,-3.958195066e-22,4.127880183e-16,9.981365541e+03,2.756151161e-07,-6.344564467e-19
6340,6.340000000e-09,4.134267327e-16,-4.461385611e-22,4.127878659e-16,9.981458786e+03,2.756176735e-07,-6.384207227e-19
6350,6.350000000e-09,4.134262359e-16,-5.461493078e-22,4.127882820e-16,9.981446790e+03,2.756173096e-07,-6.374077203e-19
6360,6.360000000e-09,4.134227169e-16,-5.185106973e-22,4.127883135e-16,9.981361830e+03,2.756149727e-07,-6.338848165e-19
6370,6.370000000e-09,4.134222317e-16,-5.169600507e-22,4.127879494e-16,9.981350117e+03,2.756146490e-07,-6.337653674e-19
6380,6.380000000e-09,4.134247850e-16,-6.656723622e-22,4.127879780e-16,9.981411761e+03,2.756163039e-07,-6.361412868e-19
6390,6.390000000e-09,4.134235539e-16,-6.498941682e-22,4.127881705e-16,9.981382039e+03,2.756154879e-07,-6.347335394e-19
6400,6.400000000e-09,4.134184912e-16,-6.737192085e-22,4.127878942e-16,9.981259809e+03,2.756121044e-07,-6.299233048e-19
6410,6.410000000e-09,4.134213650e-16,-7.488205303e-22,4.127876450e-16,9.981329192e+03,2.756139953e-07,-6.329711799e-19
6420,6.420000000e-09,4.134230270e-16,-8.001496005e-22,4.127879935e-16,9.981369318e+03,2.756150884e-07,-6.342333691e-19
6430,6.430000000e-09,4.134181547e-16,-7.074650771e-22,4.127881478e-16,9.981251685e+03,2.756118729e-07,-6.292994410e-19
6440,6.440000000e-09,4.134175834e-16,-7.243421295e-22,4.127877905e-16,9.981237891e+03,2.756114834e-07,-6.290685722e-19
6450,6.450000000e-09,4.134198877e-16,-6.960538271e-22,4.127879374e-16,9.981293525e+03,2.756130285e-07,-6.312542934e-19
6460,6.460000000e-09,4.134192583e-16,-6.993815810e-22,4.127881935e-16,9.981278328e+03,2.756126232e-07,-6.303653346e-19
6470,6.470000000e-09,4.134155313e-16,-6.622981841e-22,4.127882477e-16,9.981188347e+03,2.756101374e-07,-6.266212736e-19
6480,6.480000000e-09,4.134159719e-16,-6.388906559e-22,4.127879391e-16,9.981198986e+03,2.756104369e-07,-6.273940037e-19
6490,6.490000000e-09,4.134189908e-16,-6.820831226e-22,4.127879362e-16,9.981271871e+03,2.756124399e-07,-6.303725813e-19
6500,6.500000000e-09,4.134147914e-16,-7.648614945e-22,4.127882384e-16,9.981170484e+03,2.756096290e-07,-6.257881900e-19
6510,6.510000000e-09,4.134126668e-16,-6.876301818e-22,4.127878413e-16,9.981119188e+03,2.756082242e-07,-6.241378692e-19
6520,6.520000000e-09,4.134158639e-16,-5.769281149e-22,4.127878457e-16,9.981196378e+03,2.756103878e-07,-6.274413294e-19
6530,6.530000000e-09,4.134151443e-16,-5.112618088e-22,4.127881878e-16,9.981179004e+03,2.756099302e-07,-6.264452418e-19
6540,6.540000000e-09,4.134116992e-16,-3.890146862e-22,4.127880579e-16,9.981095827e+03,2.756076725e-07,-6.232522303e-19
6550,6.550000000e-09,4.134110994e-16,-3.126570339e-22,4.127878847e-16,9.981081347e+03,2.756072960e-07,-6.229020492e-19
6560,6.560000000e-09,4.134144210e-16,-3.041960762e-22,4.127880660e-16,9.981161540e+03,2.756095136e-07,-6.260507615e-19
6570,6.570000000e-09,4.134119818e-16,-2.145321430e-22,4.127884546e-16,9.981102652e+03,2.756079174e-07,-6.233127249e-19
6580,6.580000000e-09,4.134078638e-16,-1.791289682e-22,4.127879795e-16,9.981003228e+03,2.756051833e-07,-6.197050896e-19
6590,6.590000000e-09,4.134111607e-16,-2.375310519e-22,4.127879789e-16,9.981082827e+03,2.756073619e-07,-6.229443355e-19
6600,6.600000000e-09,4.134121702e-16,-2.114723051e-22,4.127882525e-16,9.981107198e+03,2.756080438e-07,-6.237061964e-19
6610,6.610000000e-09,4.134083632e-16,-2.246737073e-22,4.127882156e-16,9.981015285e+03,2.756055020e-07,-6.199229482e-19
6620,6.620000000e-09,4.134078787e-16,-1.810893648e-22,4.127879787e-16,9.981003588e+03,2.756051929e-07,-6.197189205e-19
6630,6.630000000e-09,4.134117376e-16,-1.514835810e-22,4.127880145e-16,9.981096756e+03,2.756077762e-07,-6.235716614e-19
6640,6.640000000e-09,4.134095684e-16,-1.329147618e-22,4.127882368e-16,9.981044384e+03,2.756063395e-07,-6.211987598e-19
6650,6.650000000e-09,4.134067641e-16,-1.217287079e-22,4.127881222e-16,9.980976677e+03,2.756044719e-07,-6.185201096e-19
6660,6.660000000e-09,4.134085719e-16,-9.405831097e-23,4.127879531e-16,9.981020325e+03,2.756056845e-07,-6.205247706e-19
6670,6.670000000e-09,4.134108938e-16,-6.570776049e-24,4.127878423e-16,9.981076382e+03,2.756072605e-07,-6.230449034e-19
6680,6.680000000e-09,4.134078606e-16,-7.428026445e-23,4.127881952e-16,9.981003152e+03,2.756052164e-07,-6.195911372e-19
6690,6.690000000e-09,4.134064899e-16,-6.574438292e-23,4.127876212e-16,9.980970057e+03,2.756043051e-07,-6.188029446e-19
6700,6.700000000e-09,4.134101724e-16,-2.410286682e-23,4.127877296e-16,9.981058966e+03,2.756067737e-07,-6.224186971e-19
6710,6.710000000e-09,4.134104069e-16,-4.039420423e-23,4.127881583e-16,9.981064628e+03,2.756069254e-07,-6.222082119e-19
6720,6.720000000e-09,4.134066698e-16,-7.423161602e-23,4.127881116e-16,9.980974402e+03,2.756044231e-07,-6.184839685e-19
6730,6.730000000e-09,4.134086029e-16,-2.871767252e-23,4.127878566e-16,9.981021072e+03,2.756057261e-07,-6.207175777e-19
6740,6.740000000e-09,4.134115435e-16,1.615667085e-23,4.127880499e-16,9.981092069e+03,2.756077020e-07,-6.235097511e-19
6750,6.750000000e-09,4.134091304e-16,-4.465802983e-24,4.127881875e-16,9.981033808e+03,2.756060863e-07,-6.209384149e-19
6760,6.760000000e-09,4.134074859e-16,7.235806224e-24,4.127880699e-16,9.980994104e+03,2.756049936e-07,-6.194232166e-19
6770,6.770000000e-09,4.134101545e-16,2.933204821e-23,4.127878127e-16,9.981058533e+03,2.756067802e-07,-6.223710725e-19
6780,6.780000000e-09,4.134121828e-16,9.592279599e-23,4.127881564e-16,9.981107503e+03,2.756081533e-07,-6.241222612e-19
6790,6.790000000e-09,4.134081515e-16,6.536050177e-23,4.127879642e-16,9.981010176e+03,2.756054559e-07,-6.202526707e-19
6800,6.800000000e-09,4.134088382e-16,2.964026090e-23,4.127878437e-16,9.981026754e+03,2.756059015e-07,-6.210241655e-19
6810,6.810000000e-09,4.134128249e-16,1.014647130e-23,4.127878562e-16,9.981123006e+03,2.756085532e-07,-6.249788372e-19
6820,6.820000000e-09,4.134106992e-16,2.667359758e-23,4.127881608e-16,9.981071684e+03,2.756071415e-07,-6.225650824e-19
6830,6.830000000e-09,4.134078854e-16,4.682677214e-23,4.127879865e-16,9.981003750e+03,2.756052719e-07,-6.199457409e-19
6840,6.840000000e-09,4.134115960e-16,7.384461446e-23,4.127878215e-16,9.981093337e+03,2.756077538e-07,-6.238483921e-19
6850,6.850000000e-09,4.134130888e-16,2.554038136e-23,4.127882236e-16,9.981129377e+03,2.756087352e-07,-6.248907120e-19
6860,6.860000000e-09,4.134106840e-16,-2.847420391e-24,4.127881509e-16,9.981071317e+03,2.756071227e-07,-6.225302657e-19
6870,6.870000000e-09,4.134097756e-16,-2.437680130e-23,4.127880022e-16,9.981049386e+03,2.756065136e-07,-6.217490197e-19
6880,6.880000000e-09,4.134142157e-16,4.143101854e-23,4.127880239e-16,9.981156585e+03,2.756094907e-07,-6.262332406e-19
6890,6.890000000e-09,4.134147054e-16,7.920752315e-23,4.127879708e-16,9.981168406e+03,2.756098296e-07,-6.268137528e-19
6900,6.900000000e-09,4.134132713e-16,7.319624992e-23,4.127879546e-16,9.981133784e+03,2.756088713e-07,-6.253899578e-19
6910,6.910000000e-09,4.134171331e-16,1.000966280e-22,4.127878032e-16,9.981227019e+03,2.756114482e-07,-6.294299533e-19
6920,6.920000000e-09,4.134218923e-16,4.370708367e-23,4.127880618e-16,9.981341923e+03,2.756146093e-07,-6.338742442e-19
6930,6.930000000e-09,4.134207586e-16,3.390044733e-23,4.127884684e-16,9.981314552e+03,2.756138521e-07,-6.323241610e-19
6940,6.940000000e-09,4.134214956e-16,-2.918952735e-23,4.127880916e-16,9.981332344e+03,2.756143244e-07,-6.333747361e-19
6950,6.950000000e-09,4.134266557e-16,-2.197649033e-23,4.127877947e-16,9.981456925e+03,2.756177634e-07,-6.388389437e-19
6960,6.960000000e-09,4.134292388e-16,3.082672326e-23,4.127882501e-16,9.981519291e+03,2.756195025e-07,-6.410195649e-19
6970,6.970000000e-09,4.134271225e-16,1.012499164e-22,4.127880050e-16,9.981468195e+03,2.756181140e-07,-6.392186811e-19
6980,6.980000000e-09,4.134311042e-16,4.857095521e-24,4.127877223e-16,9.981564326e+03,2.756207373e-07,-6.433867332e-19
6990,6.990000000e-09,4.134359196e-16,-1.736113776e-22,4.127876682e-16,9.981680587e+03,2.756238980e-07,-6.480778078e-19
7000,7.000000000e-09,4.134353166e-16,3.458887570e-23,4.127879406e-16,9.981666028e+03,2.756235550e-07,-6.474106010e-19
7010,7.010000000e-09,4.134356010e-16,5.843876319e-23,4.127878030e-16,9.981672893e+03,2.756237527e-07,-6.478563762e-19
7020,7.020000000e-09,4.134399908e-16,1.732518090e-23,4.127879177e-16,9.981778879e+03,2.756266656e-07,-6.520904826e-19
7030,7.030000000e-09,4.134423592e-16,-2.395043137e-23,4.127883505e-16,9.981836059e+03,2.756282310e-07,-6.539847985e-19
7040,7.040000000e-09,4.134408290e-16,8.893823834e-24,4.127885366e-16,9.981799116e+03,2.756272216e-07,-6.523013124e-19
7050,7.050000000e-09,4.134414242e-16,-1.335504845e-23,4.127881089e-16,9.981813484e+03,2.756276106e-07,-6.533018707e-19
7060,7.060000000e-09,4.134454477e-16,-3.087909035e-23,4.127884812e-16,9.981910627e+03,2.756302861e-07,-6.569356835e-19
7070,7.070000000e-09,4.134468755e-16,-6.549973021e-23,4.127889888e-16,9.981945097e+03,2.756312280e-07,-6.578211520e-19
7080,7.080000000e-09,4.134441003e-16,-5.563704448e-23,4.127886433e-16,9.981878095e+03,2.756293807e-07,-6.554013445e-19
7090,7.090000000e-09,4.134473469e-16,-1.153054545e-22,4.127884869e-16,9.981956477e+03,2.756315254e-07,-6.587446642e-19
7100,7.100000000e-09,4.134511851e-16,-1.120277691e-22,4.127888460e-16,9.982049144e+03,2.756340855e-07,-6.622270058e-19
7110,7.110000000e-09,4.134485433e-16,-1.205109602e-22,4.127888111e-16,9.981985362e+03,2.756323215e-07,-6.596116933e-19
7120,7.120000000e-09,4.134489618e-16,-2.059041290e-22,4.127884268e-16,9.981995467e+03,2.756325727e-07,-6.603290323e-19
7130,7.130000000e-09,4.134533110e-16,-1.758140821e-22,4.127881839e-16,9.982100472e+03,2.756354817e-07,-6.649513635e-19
7140,7.140000000e-09,4.134535577e-16,-2.004558237e-22,4.127886418e-16,9.982106427e+03,2.756356387e-07,-6.647153791e-19
7150,7.150000000e-09,4.134515934e-16,-3.377928389e-22,4.127885595e-16,9.982059004e+03,2.756342887e-07,-6.626961893e-19
7160,7.160000000e-09,4.134539980e-16,-4.059428818e-22,4.127882977e-16,9.982117056e+03,2.756358727e-07,-6.652943141e-19
7170,7.170000000e-09,4.134578493e-16,-3.106410333e-22,4.127886241e-16,9.982210041e+03,2.756384622e-07,-6.689145888e-19
7180,7.180000000e-09,4.134562825e-16,-3.766310434e-22,4.127886696e-16,9.982172212e+03,2.756373954e-07,-6.672362652e-19
7190,7.190000000e-09,4.134560864e-16,-4.614558786e-22,4.127883216e-16,9.982167479e+03,2.756372374e-07,-6.673033695e-19
7200,7.200000000e-09,4.134594149e-16,-5.208590692e-22,4.127879231e-16,9.982247838e+03,2.756394374e-07,-6.709708869e-19
7210,7.210000000e-09,4.134617611e-16,-4.943154046e-22,4.127884652e-16,9.982304484e+03,2.756410092e-07,-6.728016010e-19
7220,7.220000000e-09,4.134592205e-16,-5.452000295e-22,4.127883395e-16,9.982243147e+03,2.756392987e-07,-6.703358188e-19
7230,7.230000000e-09,4.134601754e-16,-5.211661053e-22,4.127882268e-16,9.982266201e+03,2.756399361e-07,-6.714275078e-19
7240,7.240000000e-09,4.134643951e-16,-6.694306036e-22,4.127885019e-16,9.982368078e+03,2.756427073e-07,-6.752237989e-19
7250,7.250000000e-09,4.134648002e-16,-6.836653742e-22,4.127887485e-16,9.982377858e+03,2.756429722e-07,-6.753680519e-19
7260,7.260000000e-09,4.134610715e-16,-7.375561144e-22,4.127884008e-16,9.982287835e+03,2.756404690e-07,-6.719332096e-19
7270,7.270000000e-09,4.134660972e-16,-7.959971937e-22,4.127883494e-16,9.982409170e+03,2.756438004e-07,-6.769517107e-19
7280,7.280000000e-09,4.134686569e-16,-8.165734964e-22,4.127885117e-16,9.982470972e+03,2.756455050e-07,-6.793286253e-19
7290,7.290000000e-09,4.134657290e-16,-6.683244204e-22,4.127886483e-16,9.982400282e+03,2.756435972e-07,-6.764123569e-19
7300,7.300000000e-09,4.134655728e-16,-6.080481757e-22,4.127881216e-16,9.982396511e+03,2.756435121e-07,-6.768431552e-19
7310,7.310000000e-09,4.134703498e-16,-6.324083520e-22,4.127881581e-16,9.982511842e+03,2.756466893e-07,-6.815592333e-19
7320,7.320000000e-09,4.134702955e-16,-5.691142737e-22,4.127886490e-16,9.982510532e+03,2.756466742e-07,-6.810774239e-19
7330,7.330000000e-09,4.134665226e-16,-5.146468962e-22,4.127883082e-16,9.982419441e+03,2.756441769e-07,-6.776997230e-19
7340,7.340000000e-09,4.134687317e-16,-4.834516129e-22,4.127878642e-16,9.982472777e+03,2.756456588e-07,-6.803840808e-19
7350,7.350000000e-09,4.134707590e-16,-5.367181675e-22,4.127883394e-16,9.982521723e+03,2.756469928e-07,-6.818829557e-19
7360,7.360000000e-09,4.134667664e-16,-7.096018240e-22,4.127883352e-16,9.982425328e+03,2.756442972e-07,-6.777216407e-19
7370,7.370000000e-09,4.134653790e-16,-5.498394671e-22,4.127881426e-16,9.982391832e+03,2.756434023e-07,-6.766865617e-19
7380,7.380000000e-09,4.134684464e-16,-4.995257331e-22,4.127881047e-16,9.982465889e+03,2.756454627e-07,-6.798422171e-19
7390,7.390000000e-09,4.134679255e-16,-5.507010128e-22,4.127884345e-16,9.982453312e+03,2.756450983e-07,-6.789403290e-19
7400,7.400000000e-09,4.134639238e-16,-5.982365735e-22,4.127885557e-16,9.982356700e+03,2.756424158e-07,-6.747699229e-19
7410,7.410000000e-09,4.134656302e-16,-6.194230269e-22,4.127884459e-16,9.982397896e+03,2.756435460e-07,-6.765648765e-19
7420,7.420000000e-09,4.134682786e-16,-7.045205141e-22,4.127889167e-16,9.982461837e+03,2.756452827e-07,-6.786573519e-19
7430,7.430000000e-09,4.134656354e-16,-8.575878996e-22,4.127888084e-16,9.982398022e+03,2.756434741e-07,-6.759694581e-19
7440,7.440000000e-09,4.134649112e-16,-8.495198018e-22,4.127884723e-16,9.982380537e+03,2.756429944e-07,-6.755893870e-19
7450,7.450000000e-09,4.134660152e-16,-9.164836431e-22,4.127884644e-16,9.982407192e+03,2.756437158e-07,-6.766343762e-19
7460,7.460000000e-09,4.134674163e-16,-8.471380567e-22,4.127887178e-16,9.982441019e+03,2.756446611e-07,-6.778514154e-19
7470,7.470000000e-09,4.134645050e-16,-7.421971094e-22,4.127886905e-16,9.982370731e+03,2.756427594e-07,-6.750723140e-19
7480,7.480000000e-09,4.134637738e-16,-6.473851680e-22,4.127883403e-16,9.982353076e+03,2.756422971e-07,-6.747860600e-19
7490,7.490000000e-09,4.134677299e-16,-7.120748821e-22,4.127883651e-16,9.982448590e+03,2.756449134e-07,-6.786526878e-19
7500,7.500000000e-09,4.134654254e-16,-6.365234643e-22,4.127886245e-16,9.982392953e+03,2.756434031e-07,-6.761644115e-19
7510,7.510000000e-09,4.134633188e-16,-5.388825765e-22,4.127881232e-16,9.982342092e+03,2.756420284e-07,-6.746567055e-19
7520,7.520000000e-09,4.134656362e-16,-5.949788852e-22,4.127879538e-16,9.982398041e+03,2.756435551e-07,-6.770874390e-19
7530,7.530000000e-09,4.134670339e-16,-6.087025657e-22,4.127885062e-16,9.982431786e+03,2.756444820e-07,-6.779189624e-19
7540,7.540000000e-09,4.134651036e-16,-5.465711453e-22,4.127884923e-16,9.982385182e+03,2.756432145e-07,-6.760647053e-19
7550,7.550000000e-09,4.134638041e-16,-5.572957337e-22,4.127884677e-16,9.982353808e+03,2.756423458e-07,-6.747791105e-19
7560,7.560000000e-09,4.134677679e-16,-5.683763644e-22,4.127885931e-16,9.982449507e+03,2.756449842e-07,-6.786064550e-19
7570,7.570000000e-09,4.134677158e-16,-4.903553743e-22,4.127888287e-16,9.982448250e+03,2.756449634e-07,-6.783967393e-19
7580,7.580000000e-09,4.134643996e-16,-5.625862198e-22,4.127883065e-16,9.982368185e+03,2.756427420e-07,-6.755305063e-19
7590,7.590000000e-09,4.134668976e-16,-6.846346359e-22,4.127881809e-16,9.982428495e+03,2.756443787e-07,-6.780320840e-19
7600,7.600000000e-09,4.134689600e-16,-6.237659206e-22,4.127883434e-16,9.982478289e+03,2.756457633e-07,-6.799929040e-19
7610,7.610000000e-09,4.134659021e-16,-6.546221092e-22,4.127883411e-16,9.982404461e+03,2.756437147e-07,-6.769064067e-19
7620,7.620000000e-09,4.134642072e-16,-6.736732265e-22,4.127881732e-16,9.982363540e+03,2.756425791e-07,-6.753603407e-19
7630,7.630000000e-09,4.134666742e-16,-6.808786232e-22,4.127881134e-16,9.982423102e+03,2.756442211e-07,-6.778799672e-19
7640,7.640000000e-09,4.134673134e-16,-7.364238952e-22,4.127884656e-16,9.982438533e+03,2.756446300e-07,-6.781113258e-19
7650,7.650000000e-09,4.134630266e-16,-7.070294975e-22,4.127884062e-16,9.982335037e+03,2.756417818e-07,-6.739133385e-19
7660,7.660000000e-09,4.134633396e-16,-7.053467400e-22,4.127881424e-16,9.982342593e+03,2.756419907e-07,-6.744918512e-19
7670,7.670000000e-09,4.134667822e-16,-7.148099536e-22,4.127886453e-16,9.982425710e+03,2.756442836e-07,-6.774221575e-19
7680,7.680000000e-09,4.134630910e-16,-6.921370640e-22,4.127889095e-16,9.982336593e+03,2.756418302e-07,-6.734893541e-19
7690,7.690000000e-09,4.134617265e-16,-6.864775950e-22,4.127888364e-16,9.982303650e+03,2.756409228e-07,-6.722036830e-19
7700,7.700000000e-09,4.134643503e-16,-6.373184914e-22,4.127888684e-16,9.982366996e+03,2.756426882e-07,-6.748446140e-19
7710,7.710000000e-09,4.134647285e-16,-6.004849472e-22,4.127888866e-16,9.982376128e+03,2.756429527e-07,-6.752414370e-19
7720,7.720000000e-09,4.134618159e-16,-6.338932792e-22,4.127885503e-16,9.982305806e+03,2.756410009e-07,-6.726317181e-19
7730,7.730000000e-09,4.134612467e-16,-5.785709352e-22,4.127886308e-16,9.982292064e+03,2.756406384e-07,-6.720373316e-19
7740,7.740000000e-09,4.134642237e-16,-5.341273774e-22,4.127884831e-16,9.982363940e+03,2.756426378e-07,-6.752065654e-19
7750,7.750000000e-09,4.134643581e-16,-5.032397716e-22,4.127887563e-16,9.982367184e+03,2.756427369e-07,-6.750985291e-19
7760,7.760000000e-09,4.134603239e-16,-5.670319252e-22,4.127886068e-16,9.982269785e+03,2.756400270e-07,-6.711500152e-19
7770,7.770000000e-09,4.134629797e-16,-5.911314450e-22,4.127882736e-16,9.982333905e+03,2.756417895e-07,-6.741149893e-19
7780,7.780000000e-09,4.134648503e-16,-5.329000034e-22,4.127884637e-16,9.982379066e+03,2.756430539e-07,-6.758536765e-19
7790,7.790000000e-09,4.134613638e-16,-5.694583897e-22,4.127883908e-16,9.982294891e+03,2.756407195e-07,-6.724035299e-19
7800,7.800000000e-09,4.134618730e-16,-5.975825639e-22,4.127882600e-16,9.982307186e+03,2.756410497e-07,-6.730153990e-19
7810,7.810000000e-09,4.134658612e-16,-5.351081374e-22,4.127883597e-16,9.982403474e+03,2.756437294e-07,-6.769664730e-19
7820,7.820000000e-09,4.134652429e-16,-5.362340389e-22,4.127886269e-16,9.982388547e+03,2.756433183e-07,-6.760797987e-19
7830,7.830000000e-09,4.134639466e-16,-5.365504220e-22,4.127884919e-16,9.982357248e+03,2.756424522e-07,-6.749181526e-19
7840,7.840000000e-09,4.134647948e-16,-5.729745938e-22,4.127885072e-16,9.982377727e+03,2.756430056e-07,-6.757145717e-19
7850,7.850000000e-09,4.134688201e-16,-5.641845685e-22,4.127882530e-16,9.982474911e+03,2.756456915e-07,-6.800029235e-19
7860,7.860000000e-09,4.134669633e-16,-6.541414520e-22,4.127885722e-16,9.982430082e+03,2.756444309e-07,-6.777369770e-19
7870,7.870000000e-09,4.134654131e-16,-5.895672555e-22,4.127883303e-16,9.982392655e+03,2.756434126e-07,-6.764932130e-19
7880,7.880000000e-09,4.134702076e-16,-5.823272449e-22,4.127881166e-16,9.982508410e+03,2.756466112e-07,-6.815086426e-19
7890,7.890000000e-09,4.134712450e-16,-5.731898359e-22,4.127886121e-16,9.982533456e+03,2.756473055e-07,-6.820597514e-19
7900,7.900000000e-09,4.134678669e-16,-5.108677450e-22,4.127884686e-16,9.982451899e+03,2.756450733e-07,-6.788874652e-19
7910,7.910000000e-09,4.134704762e-16,-5.757920010e-22,4.127883780e-16,9.982514893e+03,2.756467918e-07,-6.815223720e-19
7920,7.920000000e-09,4.134741521e-16,-6.219825619e-22,4.127884830e-16,9.982603642e+03,2.756492287e-07,-6.850471164e-19
7930,7.930000000e-09,4.134719363e-16,-5.510542095e-22,4.127883774e-16,9.982550147e+03,2.756477744e-07,-6.830078657e-19
7940,7.940000000e-09,4.134715358e-16,-5.285891369e-22,4.127885403e-16,9.982540477e+03,2.756475153e-07,-6.824669612e-19
7950,7.950000000e-09,4.134740120e-16,-5.857392645e-22,4.127882303e-16,9.982600260e+03,2.756491464e-07,-6.851959929e-19
7960,7.960000000e-09,4.134762224e-16,-5.682256345e-22,4.127883981e-16,9.982653626e+03,2.756506270e-07,-6.872560260e-19
7970,7.970000000e-09,4.134733043e-16,-4.231973962e-22,4.127886354e-16,9.982583173e+03,2.756487281e-07,-6.842456660e-19
7980,7.980000000e-09,4.134733732e-16,-3.262643516e-22,4.127883919e-16,9.982584837e+03,2.756488026e-07,-6.846549767e-19
7990,7.990000000e-09,4.134780414e-16,-3.509486733e-22,4.127881242e-16,9.982697543e+03,2.756519046e-07,-6.895663158e-19
8000,8.000000000e-09,4.134770847e-16,-3.829379661e-22,4.127885313e-16,9.982674446e+03,2.756512620e-07,-6.881704900e-19
8010,8.010000000e-09,4.134744797e-16,-3.452377206e-22,4.127883906e-16,9.982611552e+03,2.756495368e-07,-6.857438130e-19
8020,8.020000000e-09,4.134787098e-16,-4.517188035e-22,4.127884583e-16,9.982713681e+03,2.756523260e-07,-6.897998148e-19
8030,8.030000000e-09,4.134806382e-16,-4.238401328e-22,4.127888292e-16,9.982760238e+03,2.756536182e-07,-6.913851662e-19
8040,8.040000000e-09,4.134794186e-16,-3.976886680e-22,4.127888932e-16,9.982730794e+03,2.756528129e-07,-6.901277119e-19
8050,8.050000000e-09,4.134793360e-16,-3.693580572e-22,4.127887322e-16,9.982728798e+03,2.756527671e-07,-6.902343989e-19
8060,8.060000000e-09,4.134828178e-16,-4.299943192e-22,4.127884657e-16,9.982812862e+03,2.756550684e-07,-6.939221843e-19
8070,8.070000000e-09,4.134833752e-16,-4.937389123e-22,4.127886195e-16,9.982826318e+03,2.756554227e-07,-6.942619383e-19
8080,8.080000000e-09,4.134813069e-16,-3.956228589e-22,4.127888873e-16,9.982776382e+03,2.756540719e-07,-6.920239351e-19
8090,8.090000000e-09,4.134823696e-16,-4.440995848e-22,4.127886140e-16,9.982802040e+03,2.756547650e-07,-6.933115186e-19
8100,8.100000000e-09,4.134872427e-16,-5.561367490e-22,4.127887499e-16,9.982919692e+03,2.756579780e-07,-6.979366306e-19
8110,8.110000000e-09,4.134852114e-16,-5.248454649e-22,4.127888468e-16,9.982870649e+03,2.756566327e-07,-6.958397281e-19
8120,8.120000000e-09,4.134846970e-16,-5.214564741e-22,4.127883232e-16,9.982858232e+03,2.756562915e-07,-6.958523972e-19
8130,8.130000000e-09,4.134890440e-16,-5.320199412e-22,4.127882153e-16,9.982963181e+03,2.756591819e-07,-7.002966634e-19
8140,8.140000000e-09,4.134910223e-16,-6.091811456e-22,4.127885370e-16,9.983010943e+03,2.756604791e-07,-7.018760497e-19
8150,8.150000000e-09,4.134897224e-16,-5.601691439e-22,4.127884327e-16,9.982979559e+03,2.756596283e-07,-7.007294742e-19
8160,8.160000000e-09,4.134915856e-16,-5.528739565e-22,4.127882108e-16,9.983024544e+03,2.756608724e-07,-7.028218945e-19
8170,8.170000000e-09,4.134959420e-16,-5.782046852e-22,4.127882008e-16,9.983129721e+03,2.756637688e-07,-7.071629630e-19
8180,8.180000000e-09,4.134964536e-16,-5.818225724e-22,4.127885537e-16,9.983142073e+03,2.756641106e-07,-7.073180535e-19
8190,8.190000000e-09,4.134955173e-16,-5.530288400e-22,4.127884392e-16,9.983119468e+03,2.756634957e-07,-7.065250576e-19
8200,8.200000000e-09,4.135001893e-16,-5.825527157e-22,4.127880440e-16,9.983232266e+03,2.756666052e-07,-7.115627735e-19
8210,8.210000000e-09,4.135053827e-16,-6.140048347e-22,4.127884780e-16,9.983357650e+03,2.756700636e-07,-7.162906686e-19
